Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,DayOfWeek,Is_Weekend,PreHoliday_Week,Temp_Range_Cold,Temp_Range_Mild,Temp_Range_Hot,Fuel_Level_Medium,Fuel_Level_High,Holiday_Label_Non-Holiday
1,2010-06-18,1503284.06,0,1.271245588334373,-1.5721828534622668,1.0132573176530901,-0.10190706006146753,2010,6,24,18,4,0,False,False,False,True,False,False,True
1,2010-06-25,1422711.6,0,1.2837161066414717,-1.5373232535465828,1.010332067064161,-0.10190706006146753,2010,6,25,25,4,0,False,False,False,True,False,False,True
1,2010-07-02,1492418.14,0,1.0977427249312643,-1.5024636536308988,1.0074068164752323,-0.11310264738905176,2010,7,26,2,4,0,False,False,False,True,False,False,True
1,2010-07-09,1546074.18,0,1.074428277661472,-1.5612892284886157,1.0044815658863033,-0.11310264738905176,2010,7,27,9,4,0,False,False,False,True,False,False,True
1,2010-07-16,1448938.92,0,1.2191947293134409,-1.6026850033884898,1.0042775543358653,-0.11310264738905176,2010,7,28,16,4,0,False,False,False,True,False,False,True
1,2010-07-23,1385065.2,0,1.2305808547242694,-1.6353658783094436,1.0077018589623568,-0.11310264738905176,2010,7,29,23,4,0,False,False,False,True,False,False,True
1,2010-07-30,1371986.6,0,1.148166994607793,-1.5656466784780758,1.0111261635888484,-0.11310264738905176,2010,7,30,30,4,0,False,False,False,True,False,False,True
1,2010-08-06,1605491.78,0,1.4366155050154608,-1.5939701034095697,1.014550468215339,-0.11310264738905176,2010,8,31,6,4,0,False,False,False,True,False,False,True
1,2010-08-13,1508237.76,0,1.4279403618453055,-1.452352978752103,1.0179747753828905,-0.11310264738905176,2010,8,32,13,4,0,False,False,False,True,False,False,True
1,2010-08-20,1513080.49,0,1.4089634861605909,-1.51335727860455,1.0170585250175268,-0.11310264738905176,2010,8,33,20,4,0,False,False,False,True,False,False,True
1,2010-08-27,1449142.92,0,1.3314293940773263,-1.6113999033674107,1.016142277193222,-0.11310264738905176,2010,8,34,27,4,0,False,False,False,True,False,False,True
1,2010-09-03,1540163.53,0,1.1140086183753055,-1.7029063531460815,1.0152260293689181,-0.11310264738905176,2010,9,35,3,4,0,False,False,False,True,False,False,True
1,2010-09-10,1507460.69,1,0.9773751134453578,-1.7290510530828445,1.0143097815446136,-0.11310264738905176,2010,9,36,10,4,0,False,False,True,False,False,False,False
1,2010-09-17,1430378.67,0,1.1628062987074301,-1.6920127281724306,1.0150027133849715,-0.11310264738905176,2010,9,37,17,4,0,False,False,False,True,False,False,True
1,2010-09-24,1351791.03,0,1.0993693142756684,-1.6005062783937598,1.0169025369617422,-0.11310264738905176,2010,9,38,24,4,0,False,False,False,True,False,False,True
1,2010-10-01,1453329.5,0,0.6086815287137521,-1.6462595032830947,1.0188023579974521,-0.08591336387920413,2010,10,39,1,4,0,False,False,True,False,False,False,True
1,2010-10-08,1508239.93,0,0.1770931559985195,-1.5808977534411877,1.0207021790331618,-0.08591336387920413,2010,10,40,8,4,0,False,False,True,False,False,False,True
1,2010-10-15,1459409.1,0,0.35330700164230205,-1.391348678899656,1.0224044148594045,-0.08591336387920413,2010,10,41,15,4,0,False,False,True,False,False,False,True
1,2010-10-22,1345454.0,0,0.4986156497424051,-1.380455053926005,1.0236126914735657,-0.08591336387920413,2010,10,42,22,4,0,False,False,True,False,False,False,True
1,2010-10-29,1384209.22,0,0.48668732788344143,-1.4000635788785771,1.0248209680877272,-0.08591336387920413,2010,10,43,29,4,0,False,False,True,False,False,False,True
1,2010-11-05,1551659.28,0,-0.10430680058339716,-1.458889153736294,1.0260292447018884,-0.08591336387920413,2010,11,44,5,4,0,False,True,False,False,False,False,True
1,2010-11-12,1494479.49,0,-0.05713570959567714,-1.3739188789418142,1.0272375213160498,-0.08591336387920413,2010,11,45,12,4,0,False,True,False,False,False,False,True
1,2010-11-19,1483784.18,0,-0.501736797066143,-1.2802337041684142,1.0243338443272905,-0.08591336387920413,2010,11,46,19,4,0,False,True,False,False,False,False,True
1,2010-11-26,1955624.11,1,0.20908274643846742,-1.358667803978703,1.0207448408910238,-0.08591336387920413,2010,11,47,26,4,0,False,False,True,False,False,False,False
1,2010-12-03,1548033.78,0,-0.6177668369669715,-1.417493378836419,1.0171558399958176,-0.08591336387920413,2010,12,48,3,4,0,False,True,False,False,False,False,True
1,2010-12-10,1682614.26,0,-0.7771725927185779,-1.1233655045478366,1.0135668365595516,-0.08591336387920413,2010,12,49,10,4,0,False,True,False,False,False,False,True
1,2010-12-17,1891034.93,0,-0.5868616394232928,-1.0667186546848495,1.0120259326384649,-0.08591336387920413,2010,12,50,17,4,0,False,True,False,False,False,False,True
1,2010-12-24,2387950.2,0,-0.4518547238377493,-1.0296803297744357,1.012021099542172,-0.08591336387920413,2010,12,51,24,4,0,True,True,False,False,False,False,True
1,2010-12-31,1367320.01,1,-0.6633113386102878,-0.9054930050748118,1.0120162689869396,-0.08591336387920413,2010,12,52,31,4,0,False,True,False,False,False,False,False
1,2011-01-07,1444732.28,0,-0.6719864817804431,-0.8335950802487139,1.0120114358906476,-0.13709319166244663,2011,1,1,7,4,0,False,True,False,False,False,False,True
1,2011-01-14,1391013.96,0,-1.3697933105298206,-0.8183440052856019,1.0133497868297892,-0.13709319166244663,2011,1,2,14,4,0,False,True,False,False,False,False,True
1,2011-01-21,1327405.42,0,-0.9013355793414274,-0.7464460804595041,1.0227472216530524,-0.13709319166244663,2011,1,3,21,4,0,False,True,False,False,False,False,True
1,2011-01-28,1316899.31,0,-0.9127217047522564,-0.759518430427886,1.0321446564763164,-0.13709319166244663,2011,1,4,28,4,0,False,True,False,False,False,False,True
1,2011-02-04,1606629.58,0,-0.9973043506612717,-0.805271655317221,1.0415420938406408,-0.13709319166244663,2011,2,5,4,4,0,False,True,False,False,False,False,True
1,2011-02-11,1649614.93,1,-1.3161158621644837,-0.7333737304911231,1.0509395286639047,-0.13709319166244663,2011,2,6,11,4,0,False,True,False,False,False,False,False
1,2011-02-18,1686842.78,0,-0.17912991042598786,-0.6832630556123271,1.0588468172413923,-0.13709319166244663,2011,2,7,18,4,0,False,True,False,False,False,False,True
1,2011-02-25,1456800.28,0,0.12124692184064384,-0.6396885557177222,1.066158049353417,-0.13709319166244663,2011,2,8,25,4,0,False,False,True,False,False,False,True
1,2011-03-04,1636263.41,0,-0.058762298940081344,-0.15383288189287797,1.0734692814654427,-0.13709319166244663,2011,3,9,4,4,0,False,True,False,False,True,False,True
1,2011-03-11,1553191.63,0,-0.3851645607171792,0.21872909220599443,1.0807805135774675,-0.13709319166244663,2011,3,10,11,4,0,False,True,False,False,True,False,True
1,2011-03-18,1576818.06,0,0.11365617156675781,0.2819121170531713,1.0871752183485783,-0.13709319166244663,2011,3,11,18,4,0,False,False,True,False,True,False,True
1,2011-03-25,1541102.38,0,0.504579810671887,0.2492312421322174,1.093203311675112,-0.13709319166244663,2011,3,12,25,4,0,False,False,True,False,True,False,True
1,2011-04-01,1495064.75,0,-0.08099235331360445,0.36034621686346024,1.099231405001645,-0.16908058402697293,2011,4,13,1,4,0,False,True,False,False,True,False,True
1,2011-04-08,1614259.35,0,0.389091967219193,0.573861266347024,1.105259498328178,-0.16908058402697293,2011,4,14,8,4,0,False,False,True,False,True,False,True
1,2011-04-15,1559889.0,0,0.5750653489293996,0.8374869907093835,1.110785343504615,-0.16908058402697293,2011,4,15,15,4,0,False,False,True,False,True,False,True
1,2011-04-22,1564819.81,0,0.6683231380085705,0.9769253903721192,1.1150555746584625,-0.16908058402697293,2011,4,16,22,4,0,False,False,True,False,False,True,True
1,2011-04-29,1455090.69,0,0.6162722789876381,0.9834615653563102,1.1193258032712492,-0.16908058402697293,2011,4,17,29,4,0,False,False,True,False,False,True,True
1,2011-05-06,1629391.28,0,0.21396251447168005,1.1926191648504139,1.1235960318840366,-0.16908058402697293,2011,5,18,6,4,0,False,False,True,False,False,True,True
1,2011-05-13,1604775.58,0,0.8120051967642701,1.177368089887302,1.1278662604968233,-0.16908058402697293,2011,5,19,13,4,0,False,False,True,False,False,True,True
1,2011-05-20,1428218.27,0,0.3777058418083636,1.194797889845144,1.1220184579247814,-0.16908058402697293,2011,5,20,20,4,0,False,False,True,False,False,True,True
1,2011-05-27,1466046.67,0,0.9247820579762905,0.9311721654827844,1.1161706553527393,-0.16908058402697293,2011,5,21,27,4,0,False,False,True,False,True,False,True
1,2011-06-03,1635078.41,0,1.2110617825914198,0.7416230909412527,1.1103228502396374,-0.16908058402697293,2011,6,22,3,4,0,False,False,False,True,True,False,True
1,2011-06-10,1588948.32,0,1.2181103364171708,0.6305081162100108,1.1044750476675955,-0.16908058402697293,2011,6,23,10,4,0,False,False,False,True,True,False,True
1,2011-06-17,1532114.86,0,1.3959507714053572,0.6065421412679778,1.1033197978954057,-0.16908058402697293,2011,6,24,17,4,0,False,False,False,True,True,False,True
1,2011-06-24,1438830.15,0,1.2425091765832332,0.512856966494577,1.1056839646288998,-0.16908058402697293,2011,6,25,24,4,0,False,False,False,True,True,False,True
1,2011-07-01,1488538.09,0,1.3493218768657718,0.36034621686346024,1.108048131362394,-0.019806086325849487,2011,7,26,1,4,0,False,False,False,True,True,False,True
1,2011-07-08,1534849.64,0,1.3645033774135438,0.2644823170953294,1.1104122980958884,-0.019806086325849487,2011,7,27,8,4,0,False,False,False,True,True,False,True
1,2011-07-15,1455119.97,0,1.5114386148580519,0.471461191594703,1.1125450936849486,-0.019806086325849487,2011,7,28,15,4,0,False,False,False,True,True,False,True
1,2011-07-22,1396926.82,0,1.3612501987247354,0.6370442911942008,1.114099452519216,-0.019806086325849487,2011,7,29,22,4,0,False,False,False,True,True,False,True
1,2011-07-29,1352219.79,0,1.4187230222270153,0.7045847660308386,1.1156538138945427,-0.019806086325849487,2011,7,30,29,4,0,False,False,False,True,True,False,True
1,2011-08-05,1624383.75,0,1.680061710227948,0.7089422160202997,1.11720817526987,-0.019806086325849487,2011,8,31,5,4,0,False,False,False,True,True,False,True
1,2011-08-12,1525147.09,0,1.6318062263439583,0.6087208662627078,1.1187625366451968,-0.019806086325849487,2011,8,32,12,4,0,False,False,False,True,True,False,True
1,2011-08-19,1530761.43,0,1.5873461175969115,0.42570796670536715,1.1203766917055167,-0.019806086325849487,2011,8,33,19,4,0,False,False,False,True,True,False,True
1,2011-08-26,1464693.46,0,1.4799912208662378,0.3581674918687302,1.1220008128035122,-0.019806086325849487,2011,8,34,26,4,0,False,False,False,True,True,False,True
1,2011-09-02,1550229.22,0,1.4729426670404868,0.37995474181603217,1.123624933901507,-0.019806086325849487,2011,9,35,2,4,0,False,False,False,True,True,False,True
1,2011-09-09,1540471.24,1,0.8315242688971197,0.40827816674752515,1.1252490549995025,-0.019806086325849487,2011,9,36,9,4,0,False,False,True,False,True,False,False
1,2011-09-16,1514259.78,0,1.0451496694621971,0.3647036668529202,1.1298228767666194,-0.019806086325849487,2011,9,37,16,4,0,False,False,True,False,True,False,True
1,2011-09-23,1380020.27,0,0.8206803399344252,0.2361588921638364,1.138329634453271,-0.019806086325849487,2011,9,38,23,4,0,False,False,True,False,True,False,True
1,2011-09-30,1394561.83,0,1.0315947582588292,-0.007858307245951207,1.1468363895988631,-0.019806086325849487,2011,9,39,30,4,0,False,False,True,False,True,False,True
1,2011-10-07,1630989.95,0,0.46879484509499597,-0.16036905687706798,1.1553431447444547,-0.07098591410909197,2011,10,40,7,4,0,False,False,True,False,True,False,True
1,2011-10-14,1493525.93,0,0.6005485819917311,-0.18433503181910094,1.1632180144773057,-0.07098591410909197,2011,10,41,14,4,0,False,False,True,False,True,False,True
1,2011-10-21,1502562.78,0,0.16516483413955582,-0.012215757235411217,1.167301571733714,-0.07098591410909197,2011,10,42,21,4,0,False,False,True,False,True,False,True
1,2011-10-28,1445249.09,0,0.3202330183060837,0.02918001766446274,1.1713851289901218,-0.07098591410909197,2011,10,43,28,4,0,False,False,True,False,True,False,True
1,2011-11-04,1697229.58,0,-0.30817266508205005,-0.05796898212474712,1.1754686862465296,-0.07098591410909197,2011,11,44,4,4,0,False,True,False,False,True,False,True
1,2011-11-11,1594938.89,0,-0.08424553200241286,-0.13422435694030502,1.1795522435029382,-0.07098591410909197,2011,11,45,11,4,0,False,True,False,False,True,False,True
1,2011-11-18,1539483.7,0,0.08600415271188748,-0.11025838199827304,1.1852041684578927,-0.07098591410909197,2011,11,46,18,4,0,False,False,True,False,True,False,True
1,2011-11-25,2033320.66,1,-0.02839929784453722,-0.26712658161884983,1.1914834404922658,-0.07098591410909197,2011,11,47,25,4,0,False,False,True,False,True,False,False
1,2011-12-02,1584083.95,0,-0.6372859090998216,-0.4065649812815856,1.197762709985579,-0.07098591410909197,2011,12,48,2,4,0,False,True,False,False,True,False,True
1,2011-12-09,1799682.38,0,-0.9072997402709092,-0.43706713120780954,1.2040419820199524,-0.07098591410909197,2011,12,49,9,4,0,False,True,False,False,True,False,True
1,2011-12-16,1881176.67,0,-0.489808475207179,-0.4348884062130795,1.2095715244388214,-0.07098591410909197,2011,12,50,16,4,0,False,True,False,False,True,False,True
1,2011-12-23,2270188.99,0,-0.6887945716726193,-0.5372884809654004,1.214101429064391,-0.07098591410909197,2011,12,51,23,4,0,True,True,False,False,False,False,True
1,2011-12-30,1497462.72,1,-0.873683560486557,-0.5002501560549865,1.2186313311489014,-0.07098591410909197,2011,12,52,30,4,0,False,True,False,False,False,False,False
1,2012-01-06,1550369.92,0,-0.6318639446184744,-0.43924585620253953,1.2231612357744712,-0.3471437348561709,2012,1,1,6,4,0,False,True,False,False,True,False,True
1,2012-01-13,1459601.17,0,-0.6578893741289406,-0.2126584567505939,1.227691137858981,-0.3471437348561709,2012,1,2,13,4,0,False,True,False,False,True,False,True
1,2012-01-20,1394393.84,0,-0.35534375606977003,-0.1974073817874829,1.2300584656712281,-0.3471437348561709,2012,1,3,20,4,0,False,True,False,False,True,False,True
1,2012-01-27,1319325.59,0,-0.3472108093477494,-0.149475431903417,1.232425793483475,-0.3471437348561709,2012,1,4,27,4,0,False,True,False,False,True,False,True
1,2012-02-03,1636339.65,0,-0.22304782272489987,0.0030353177276997833,1.2347931212957222,-0.3471437348561709,2012,2,5,3,4,0,False,True,False,False,True,False,True
1,2012-02-10,1802477.43,1,-0.6855413929838109,0.10979284246948162,1.2371604491079693,-0.3471437348561709,2012,2,6,10,4,0,False,True,False,False,True,False,False
1,2012-02-17,1819870.0,0,-0.831934433980184,0.3298440669372363,1.241240891024706,-0.3471437348561709,2012,2,7,17,4,0,False,True,False,False,True,False,True
1,2012-02-24,1539387.83,0,-0.1850940713554697,0.4278866917000981,1.2466061716961354,-0.3471437348561709,2012,2,8,24,4,0,False,True,False,False,True,False,True
1,2012-03-02,1688420.76,0,0.016060810902509375,0.5912910663048658,1.2519714523675647,-0.3471437348561709,2012,3,9,2,4,0,False,False,True,False,True,False,True
1,2012-03-09,1675431.16,0,-0.10322240768712794,0.6762613410993458,1.2573367304979342,-0.3471437348561709,2012,3,10,9,4,0,False,True,False,False,True,False,True
1,2012-03-16,1677472.78,0,0.22101106829743108,0.8178784657568116,1.2612150107559796,-0.3471437348561709,2012,3,11,16,4,0,False,False,True,False,True,False,True
1,2012-03-23,1511068.07,0,0.28553244562546276,0.9333508904775143,1.26311062633724,-0.3471437348561709,2012,3,12,23,4,0,False,False,True,False,True,False,True
1,2012-03-30,1649604.63,0,0.37662144891209437,1.0597169401718691,1.26500623937744,-0.3471437348561709,2012,3,13,30,4,0,False,False,True,False,False,True,True
1,2012-04-06,1899676.88,0,0.5295208472860842,1.15993828992946,1.2669018524176403,-0.45643399210163654,2012,4,14,6,4,0,False,False,True,False,False,True,True
1,2012-04-13,1621031.7,0,0.4557821303397623,1.15993828992946,1.26879746545784,-0.45643399210163654,2012,4,15,13,4,0,False,False,True,False,False,True,True
1,2012-04-20,1521577.87,0,0.33053475082064393,1.129436140003236,1.2701661617365838,-0.45643399210163654,2012,4,16,20,4,0,False,False,True,False,False,True,True
1,2012-04-27,1468928.37,0,0.35601798388297545,0.9921764653352312,1.2715348554742678,-0.45643399210163654,2012,4,17,27,4,0,False,False,True,False,False,True,True
1,2012-05-04,1684519.99,0,0.8071254287310574,0.8505593406777654,1.2729035517530114,-0.45643399210163654,2012,5,18,4,4,0,False,False,True,False,True,False,True
1,2012-05-11,1611096.05,0,0.7106144609630782,0.7176571159992207,1.274272248031756,-0.45643399210163654,2012,5,19,11,4,0,False,False,True,False,True,False,True
1,2012-05-18,1595901.87,0,0.5240988828047366,0.5912910663048658,1.2747045026816548,-0.45643399210163654,2012,5,20,18,4,0,False,False,True,False,True,False,True
1,2012-05-25,1555444.55,0,0.8976722355695548,0.4409590416684791,1.2747621847457127,-0.45643399210163654,2012,5,21,25,4,0,False,False,True,False,True,False,True
1,2012-06-01,1624477.58,0,0.9372525762833892,0.3102355419846643,1.2748198642687099,-0.45643399210163654,2012,6,22,1,4,0,False,False,True,False,True,False,True
1,2012-06-08,1697230.96,0,0.9562294519681038,0.20347801724288248,1.2748775463327677,-0.45643399210163654,2012,6,23,8,4,0,False,False,True,False,True,False,True
1,2012-06-15,1630607.0,0,1.0131600790222488,0.07493324255379767,1.2752119041016148,-0.45643399210163654,2012,6,24,15,4,0,False,False,True,False,True,False,True
1,2012-06-22,1527845.81,0,0.9611092200013165,-0.027466832198523184,1.276237958755616,-0.45643399210163654,2012,6,25,22,4,0,False,False,True,False,True,False,True
1,2012-06-29,1540421.49,0,1.312994714840746,-0.15819033188233797,1.2772640108685576,-0.45643399210163654,2012,6,26,29,4,0,False,False,False,True,True,False,True
1,2012-07-06,1769854.16,0,1.1335276905081553,-0.28673510657142276,1.2782900629814988,-0.5817179455293652,2012,7,27,6,4,0,False,False,False,True,True,False,True
1,2012-07-13,1527014.04,0,0.892250271088208,-0.22355208172424587,1.2793161176355001,-0.5817179455293652,2012,7,28,13,4,0,False,False,True,False,True,False,True
1,2012-07-20,1497954.76,0,1.0711750989726636,-0.10372220701408205,1.2795338559925467,-0.5817179455293652,2012,7,29,20,4,0,False,False,False,True,True,False,True
1,2012-07-27,1439123.71,0,1.1926271033548392,0.10543539248002161,1.279751591808534,-0.5817179455293652,2012,7,30,27,4,0,False,False,False,True,True,False,True
1,2012-08-03,1631135.79,0,1.379684877961316,0.1272226424273236,1.2799693301655812,-0.5817179455293652,2012,8,31,3,4,0,False,False,False,True,True,False,True
1,2012-08-10,1592409.97,0,1.3222120544590361,0.2949844670215533,1.280187065981568,-0.5817179455293652,2012,8,32,10,4,0,False,False,False,True,True,False,True
1,2012-08-17,1597868.05,0,1.3113681254963416,0.46274629161578207,1.2822193550208638,-0.5817179455293652,2012,8,33,17,4,0,False,False,False,True,True,False,True
1,2012-08-24,1494122.38,0,0.9215288792874822,0.5695038163575639,1.2856125545307857,-0.5817179455293652,2012,8,34,24,4,0,False,False,True,False,True,False,True
1,2012-08-31,1582083.4,0,1.0749704741096062,0.6087208662627078,1.2890057540407067,-0.5817179455293652,2012,8,35,31,4,0,False,False,False,True,True,False,True
1,2012-09-07,1661767.33,1,1.263112641612352,0.8091635657778905,1.2923989535506286,-0.5817179455293652,2012,9,36,7,4,0,False,False,False,True,True,False,False
1,2012-09-14,1517428.87,0,0.7756780347392441,0.7808401408463975,1.296032771122654,-0.5817179455293652,2012,9,37,14,4,0,False,False,True,False,True,False,True
1,2012-09-21,1506126.06,0,0.49915784619054004,0.7895550408253186,1.3011102996083583,-0.5817179455293652,2012,9,38,21,4,0,False,False,True,False,True,False,True
1,2012-09-28,1437059.26,0,0.8358618404821974,0.6697251661151548,1.306187828094063,-0.5817179455293652,2012,9,39,28,4,0,False,False,True,False,True,False,True
1,2012-10-05,1670785.97,0,0.42758791503675736,0.5629676413733729,1.311265356579768,-0.7603142195646383,2012,10,40,5,4,0,False,False,True,False,True,False,True
1,2012-10-12,1573072.81,0,0.12612668987385645,0.528108041457689,1.3163428850654728,-0.7603142195646383,2012,10,41,12,4,0,False,False,True,False,True,False,True
1,2012-10-19,1508068.77,0,0.396140521044944,0.512856966494577,1.317471796749823,-0.7603142195646383,2012,10,42,19,4,0,False,False,True,False,True,False,True
1,2012-10-26,1493659.74,0,0.46066189837297494,0.3211291669583153,1.317942604363418,-0.7603142195646383,2012,10,43,26,4,0,False,False,True,False,True,False,True
2,2010-02-05,2136989.46,0,-1.1100812118732926,-1.7137999781197326,0.9954402530115626,0.17318451427346063,2010,2,5,5,4,0,False,True,False,False,False,False,True
2,2010-02-12,2137809.5,1,-1.2022546080561938,-1.7660893779932585,0.9991346545382691,0.17318451427346063,2010,2,6,12,4,0,False,True,False,False,False,False,False
2,2010-02-19,2124451.54,0,-1.1371910342800282,-1.8401660278140874,1.0003331963512225,0.17318451427346063,2010,2,7,19,4,0,False,True,False,False,False,False,True
2,2010-02-26,1865097.27,0,-0.7896431110256762,-1.7377659530617655,1.0011157615452186,0.17318451427346063,2010,2,8,26,4,0,False,True,False,False,False,False,True
2,2010-03-05,1991013.13,0,-0.7316280910752617,-1.5983275533990298,1.001898329280274,0.17318451427346063,2010,3,9,5,4,0,False,True,False,False,False,False,True
2,2010-03-12,1990483.78,0,-0.16828598146329343,-1.5068211036203598,1.00268089447427,0.17318451427346063,2010,3,10,12,4,0,False,True,False,False,False,False,True
2,2010-03-19,1946070.88,0,-0.33311370169624654,-1.391348678899656,0.9985079808397742,0.17318451427346063,2010,3,11,19,4,0,False,True,False,False,False,False,True
2,2010-03-26,1750197.81,0,-0.5098697437881637,-1.3652039789628931,0.9935091540671971,0.17318451427346063,2010,3,12,26,4,0,False,True,False,False,False,False,True
2,2010-04-02,2066187.72,0,0.1413081904216285,-1.393527403894387,0.9885103272946193,0.1070772367201055,2010,4,13,2,4,0,False,False,True,False,False,False,True
2,2010-04-09,1954689.21,0,0.257338230322457,-1.2824124291631442,0.9835115005220422,0.1070772367201055,2010,4,14,9,4,0,False,False,True,False,False,False,True
2,2010-04-16,1874957.94,0,0.40156248552629087,-1.1996208793633953,0.9801161614395238,0.1070772367201055,2010,4,15,16,4,0,False,False,True,False,False,False,True
2,2010-04-23,1821990.93,0,0.24107233687841575,-1.2279443042948883,0.9788588067907721,0.1070772367201055,2010,4,16,23,4,0,False,False,True,False,False,False,True
2,2010-04-30,1802450.29,0,0.34246307267960757,-1.2606251792158423,0.9776014521420195,0.1070772367201055,2010,4,17,30,4,0,False,False,True,False,False,False,True
2,2010-05-07,2042581.71,0,0.5756075453775346,-1.1407953045056785,0.9763440974932671,0.1070772367201055,2010,5,18,7,4,0,False,False,True,False,False,False,True
2,2010-05-14,1880752.36,0,0.6856734243488817,-1.0993995296058034,0.9762769296518914,0.1070772367201055,2010,5,19,14,4,0,False,False,True,False,False,False,True
2,2010-05-21,1896937.1,0,0.768087284465358,-1.1604038294582504,0.9833508801137122,0.1070772367201055,2010,5,20,21,4,0,False,False,True,False,False,False,True
2,2010-05-28,1957113.89,0,1.109671046790228,-1.3063784041051771,0.990424830575533,0.1070772367201055,2010,5,21,28,4,0,False,False,False,True,False,False,True
2,2010-06-04,2102539.93,0,1.146540405263389,-1.42402955382061,0.9974987835784144,0.1070772367201055,2010,6,22,4,4,0,False,False,False,True,False,False,True
2,2010-06-11,2025538.76,0,1.2327496405168086,-1.5046423786256289,1.004572734040235,0.1070772367201055,2010,6,23,11,4,0,False,False,False,True,False,False,True
2,2010-06-18,2001636.96,0,1.3634189845172746,-1.5721828534622668,1.004513082654607,0.1070772367201055,2010,6,24,18,4,0,False,False,False,True,False,False,True
2,2010-06-25,1939927.09,0,1.387817824683337,-1.5373232535465828,1.0015999884971518,0.1070772367201055,2010,6,25,25,4,0,False,False,False,True,False,False,True
2,2010-07-02,2003940.64,0,1.196964674939917,-1.5024636536308988,0.9986868968807561,0.053231792906486324,2010,7,26,2,4,0,False,False,False,True,False,False,True
2,2010-07-09,1880902.62,0,1.1888317282178966,-1.5612892284886157,0.9957738027233011,0.053231792906486324,2010,7,27,9,4,0,False,False,False,True,False,False,True
2,2010-07-16,1845879.79,0,1.3368513585586732,-1.6026850033884898,0.9955721365713269,0.053231792906486324,2010,7,28,16,4,0,False,False,False,True,False,False,True
2,2010-07-23,1781717.71,0,1.4637253274221964,-1.6353658783094436,0.9989857077599958,0.053231792906486324,2010,7,29,23,4,0,False,False,False,True,False,False,True
